Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,DBSCAN_Cluster
31,99,4,1.8,2,268,0,0,0,0,0,0
43,98,3,1.1,1,0,0,0,0,0,0,1
28,69,3,0.7,2,80,0,0,0,1,0,1
37,82,3,0.9,2,218,0,0,0,1,1,1
27,112,3,2.5,1,389,0,1,0,1,0,1
62,123,1,2.9,1,0,0,0,0,0,0,2
51,78,1,2.66666666666666,2,0,0,0,0,1,0,2
56,59,3,0.8,1,159,0,1,0,1,0,1
56,78,3,1.7,2,0,0,0,0,0,0,1
44,49,4,1.9,3,89,0,0,0,1,0,0
46,82,3,2.66666666666666,2,0,0,0,0,0,0,1
56,125,3,0.6,1,342,1,0,1,1,1,4
56,185,1,2.9,1,0,0,0,0,0,0,2
31,19,4,1.1,3,104,0,0,1,1,1,0
65,115,4,1.7,2,0,0,0,0,0,0,0
31,81,2,2.0,2,0,0,0,1,1,1,3
36,93,1,2.8,3,0,0,0,0,1,0,2
56,111,4,0.3,1,372,1,1,1,1,0,4
42,50,4,2.2,2,0,0,0,0,0,0,0
55,55,3,1.7,1,0,0,0,0,0,1,1
49,13,1,0.4,3,101,0,1,0,0,0,2
51,29,4,0.1,1,0,0,0,0,1,1,0
26,72,4,2.6,1,0,0,0,0,1,0,0
32,83,1,2.6,2,0,0,1,0,0,1,2
54,98,1,0.1,3,0,0,0,0,0,0,2
50,43,4,0.1,1,0,0,0,0,1,0,0
59,34,1,0.2,1,0,0,0,0,1,0,2
61,10,4,0.4,2,0,0,0,0,1,0,0
39,85,3,1.2,3,107,0,0,0,1,1,1
56,50,3,1.4,3,0,0,0,0,0,0,1
38,91,2,0.0,1,0,0,0,0,1,0,3
25,112,2,2.0,1,241,0,0,0,1,0,3
42,98,2,0.4,1,275,0,0,0,1,0,3
42,115,1,0.3,1,0,0,0,0,0,0,2
50,22,4,0.5,2,112,0,0,0,1,0,0
56,101,3,1.7,2,0,0,0,0,0,1,1
43,83,2,3.8,3,112,0,0,0,0,0,3
60,52,3,0.5,2,0,0,0,0,0,0,1
42,191,3,4.8,2,0,1,1,1,1,0,4
57,134,4,0.9,1,198,1,0,0,1,0,4
48,54,1,1.6,2,186,0,0,0,1,0,2
37,69,3,2.1,1,0,0,1,0,0,0,1
57,64,3,1.6,3,0,0,0,0,1,0,1
62,53,4,1.66666666666666,3,142,0,0,0,0,0,0
39,118,2,6.0,3,246,1,0,1,1,1,4
38,19,2,1.4,2,120,0,0,0,0,1,3
54,31,2,0.4,3,0,0,0,0,0,0,3
45,63,1,0.8,3,245,0,0,0,1,1,2
39,25,1,1.4,3,0,0,0,0,0,0,2
45,22,1,0.2,1,0,0,0,0,1,0,2
62,78,1,1.8,3,0,0,0,0,0,0,2
43,81,1,0.3,1,218,0,0,0,1,0,2
30,41,1,2.4,2,0,0,0,0,1,0,2
35,62,3,2.3,1,0,0,0,0,0,0,1
58,35,1,1.2,3,0,0,0,0,1,0,2
44,30,1,0.6,3,0,0,0,0,1,0,2
56,51,3,1.0,2,0,0,0,0,1,0,1
28,140,2,2.0,1,0,0,0,0,1,0,3
64,73,3,2.4,1,185,0,0,0,0,0,1
63,40,4,1.2,2,0,0,0,0,1,0,0
44,69,1,0.8,3,0,0,0,0,1,1,2
34,191,1,4.8,3,0,1,0,1,1,1,4
50,82,3,3.0,2,0,0,0,0,1,0,1
51,181,1,3.3,3,589,1,1,1,1,0,4
30,38,1,1.9,3,0,0,0,0,1,0,2
55,23,2,0.2,1,0,0,0,0,1,0,3
57,55,1,1.8,3,0,0,0,0,1,0,2
43,58,2,3.2,1,0,0,0,0,1,0,3
61,29,2,0.5,2,0,0,0,0,1,0,3
49,39,4,2.6,1,0,0,0,0,0,0,0
52,39,3,1.9,2,83,0,0,1,1,1,1
57,30,3,1.5,1,151,0,1,0,1,0,1
53,58,4,2.0,3,0,0,0,0,1,1,0
52,62,1,1.8,3,231,0,0,0,1,0,2
39,62,4,2.4,1,86,0,0,0,0,0,0
58,19,1,1.2,3,0,0,0,0,0,0,2
36,38,1,1.5,2,0,0,0,0,0,0,2
45,84,4,2.0,3,0,0,0,0,1,1,0
30,78,1,2.6,2,0,0,0,0,1,0,2
49,22,4,0.2,1,83,0,0,0,1,0,0
44,81,4,2.0,3,277,0,0,0,1,0,0
43,32,3,0.5,2,0,0,0,0,1,0,1
42,89,4,0.8,1,184,0,0,0,0,0,0
29,121,2,3.3,1,0,0,0,0,1,0,3
28,42,1,1.5,1,0,0,0,0,1,1,2
50,130,1,1.0,1,0,0,0,0,0,0,2
44,30,4,0.0,2,0,0,0,0,1,0,0
52,114,1,4.9,1,0,0,0,0,0,0,2
62,50,2,1.1,1,0,0,0,0,0,1,3
34,34,1,1.5,2,111,0,0,0,0,1,2
45,94,3,0.5,3,0,0,0,0,1,0,1
52,114,2,2.4,2,0,0,0,0,0,0,3
43,89,3,0.5,3,108,0,0,0,0,1,1
54,49,1,1.4,3,0,0,0,0,1,0,2
64,115,1,2.0,1,0,0,0,0,1,1,2
42,72,4,1.1,2,203,0,0,0,0,1,0
28,114,4,2.1,3,0,0,0,0,1,0,0
47,11,2,0.0,1,78,0,0,0,0,0,3
39,63,4,0.2,3,242,0,0,0,0,0,0
29,113,2,0.2,1,0,0,0,0,1,1,3
39,80,2,1.8,1,0,0,0,0,1,0,3
41,54,3,0.5,3,0,0,0,0,1,1,1
37,32,2,1.4,3,0,0,1,0,1,0,3
41,11,1,1.0,1,0,0,0,0,0,0,2
45,141,1,2.4,1,0,0,0,0,1,0,2
52,84,3,3.0,2,0,0,0,0,1,0,1
58,18,3,0.1,2,110,0,0,0,1,0,1
31,20,2,0.3,1,0,0,0,0,0,0,3
26,55,4,1.7,2,175,0,0,0,1,0,0
31,31,4,0.4,2,79,0,0,0,0,0,0
42,114,2,0.4,1,0,0,0,0,0,0,3
56,52,3,2.0,2,0,0,1,1,1,1,1
52,18,1,0.3,1,120,0,0,0,1,0,2
59,55,1,1.8,3,0,0,1,0,0,0,2
32,29,1,0.2,3,76,0,0,0,1,1,2
46,30,3,0.5,1,0,0,0,0,0,0,1
52,38,2,0.8,1,0,0,0,0,0,1,3
30,122,2,3.1,1,0,0,0,0,0,0,3
35,41,1,2.4,2,0,0,0,0,0,0,2
49,38,1,1.4,3,0,0,0,0,0,0,2
54,61,1,1.8,3,0,0,0,0,1,0,2
56,103,3,4.0,3,0,1,0,0,0,0,4
48,80,2,2.4,2,0,0,0,0,1,0,3
28,22,1,0.1,2,0,0,0,0,1,0,2
44,128,2,3.25,2,0,1,0,0,0,1,4
30,142,3,4.2,1,359,1,0,0,0,0,4
44,124,1,4.7,1,0,0,0,0,1,1,2
30,44,1,1.9,3,143,0,0,0,0,0,2
47,170,2,6.5,2,0,1,0,1,1,1,4
48,78,3,2.0,2,0,0,0,0,1,1,1
63,31,1,1.1,3,125,0,0,0,1,0,2
61,41,2,1.5,1,0,0,0,0,0,0,3
46,39,4,0.0,2,0,0,0,0,1,0,0
57,51,1,1.4,1,0,0,0,0,1,1,2
40,52,3,0.8,3,113,0,0,0,1,0,1
41,93,4,0.8,1,218,0,0,0,0,0,0
42,14,3,1.0,2,0,0,1,0,0,0,1
43,44,1,0.2,1,0,0,1,1,1,0,2
59,33,3,0.2,1,0,0,1,0,0,0,1
46,103,4,4.8,3,0,1,0,0,1,0,4
33,71,4,1.8,3,236,0,0,0,0,0,0
55,55,1,0.2,1,151,0,0,0,1,0,2
36,113,4,0.2,1,0,1,0,0,0,0,4
47,79,3,2.0,2,185,0,1,0,0,0,1
59,80,2,0.7,2,0,0,0,0,1,0,3
42,9,2,0.0,3,0,0,0,0,0,0,3
30,61,4,2.0,2,0,0,0,0,1,0,0
60,80,3,0.5,1,0,0,0,0,1,0,1
62,32,3,0.2,1,0,0,1,0,0,1,1
49,83,1,0.3,1,0,0,0,0,1,1,2
59,91,4,1.9,2,329,0,0,0,0,0,0
36,29,4,1.0,1,0,0,0,0,1,1,0
46,19,3,0.666666666666666,2,0,0,0,0,1,0,1
35,52,2,1.0,2,0,0,0,0,0,1,3
51,32,2,0.4,3,0,0,0,0,1,0,3
41,91,3,0.5,3,0,0,0,0,0,0,1
45,180,3,8.5,2,535,1,0,0,0,0,4
41,121,1,0.3,1,0,0,0,0,1,0,2
57,25,2,0.2,3,0,0,0,0,1,1,3
51,102,1,0.3,1,0,0,0,0,1,0,2
52,44,4,0.9,2,107,0,0,0,1,0,0
43,161,3,8.0,2,0,1,0,1,1,1,4
63,134,3,4.0,2,0,1,0,0,0,1,4
28,43,1,1.8,2,0,0,0,0,1,1,2
43,94,4,1.1,2,0,0,0,0,1,0,0
41,29,2,0.8,3,98,0,0,0,0,0,3
34,38,4,0.2,1,0,0,0,0,0,0,0
58,85,2,2.0,1,161,0,1,1,1,1,3
39,89,2,1.9,1,0,0,0,0,0,0,3
49,25,1,1.4,3,0,0,0,0,1,0,2
33,20,3,1.3,1,83,0,0,0,0,1,1
37,125,2,3.9,1,0,0,0,0,1,1,3
33,18,1,0.6,3,0,0,0,0,0,0,2
54,34,4,0.1,3,0,0,0,0,1,1,0
63,159,4,4.9,2,111,1,0,0,0,0,4
57,55,3,2.5,1,219,0,0,1,1,1,1
56,32,2,0.4,3,0,0,0,0,1,0,3
54,65,4,1.8,3,0,0,0,0,0,1,0
29,83,3,1.5,1,0,0,0,0,1,1,1
41,30,2,1.4,2,0,0,0,0,0,1,3
58,180,1,2.9,1,0,0,0,0,0,1,2
61,13,2,0.3,3,0,0,0,0,1,0,3
30,35,4,0.8,1,0,0,0,0,1,1,0
62,95,3,0.5,1,0,0,0,0,0,0,1
52,83,1,0.0,1,0,0,0,0,1,0,2
29,39,4,0.2,1,137,0,0,0,1,1,0
46,54,1,0.7,3,154,0,0,0,1,1,2
52,81,1,1.3,3,293,0,0,0,0,1,2
40,53,4,2.0,3,0,0,0,0,0,0,0
34,160,4,8.0,3,0,1,0,0,0,1,4
35,21,2,1.0,2,0,0,0,0,0,0,3
26,40,1,1.0,3,0,0,0,0,1,0,2
52,45,1,1.3,2,0,0,0,0,0,0,2
32,55,4,2.0,2,0,0,0,0,1,0,0
31,38,1,0.2,3,0,0,0,0,1,0,2
36,44,4,1.0,2,101,0,1,0,1,0,0
50,45,3,0.6,2,117,0,0,0,1,0,1
36,84,1,0.8,2,0,0,0,0,1,1,2
51,188,2,6.9,2,343,1,0,0,1,0,4
39,29,3,2.0,3,151,0,1,0,0,0,1
53,95,1,2.7,2,0,0,0,0,1,0,2
50,79,1,2.9,1,307,0,0,0,0,1,2
31,41,1,2.0,2,0,0,1,0,1,0,2
53,19,4,0.4,3,84,0,0,0,1,0,0
48,75,4,3.6,3,0,0,0,0,1,1,0
57,64,3,2.5,1,208,0,0,0,0,1,1
47,174,4,3.2,3,0,1,0,0,0,0,4
55,54,2,2.3,3,93,0,0,0,0,0,3
37,14,3,0.1,2,113,0,0,0,1,0,1
59,94,1,3.8,1,272,0,0,0,0,0,2
53,10,2,0.4,1,0,0,0,0,0,0,3
35,203,1,10.0,3,0,1,0,0,0,0,4
25,81,2,1.6,3,0,0,0,0,1,1,3
40,58,4,0.2,3,0,0,0,0,1,0,0
31,49,4,1.8,3,0,0,0,0,1,1,0
62,132,1,2.9,1,0,0,0,0,0,0,2
41,85,4,0.2,3,229,0,0,0,0,0,0
56,85,3,2.66666666666666,1,0,0,1,0,1,0,1
47,178,1,6.5,3,0,1,0,0,0,0,4
28,104,3,2.5,1,0,0,0,0,0,0,1
60,40,1,1.6,1,0,0,0,0,1,0,2
57,25,2,1.0,1,0,0,0,0,1,0,3
62,69,2,1.7,3,0,0,0,0,1,0,3
57,30,3,1.4,1,0,0,0,0,0,0,1
44,70,3,2.66666666666666,2,0,0,0,0,0,0,1
31,15,3,0.9,3,0,0,0,0,1,0,1
31,125,2,1.3,1,0,0,0,0,1,1,3
39,50,3,0.5,3,0,0,0,0,0,0,1
41,44,1,0.3,3,0,0,0,0,1,0,2
41,38,4,2.2,2,180,0,0,0,0,1,0
55,64,3,0.8,1,119,0,0,0,0,1,1
28,9,1,0.1,2,0,0,0,0,1,0,2
35,44,3,0.9,1,89,0,0,0,0,0,1
44,93,4,0.8,1,101,0,0,0,1,0,0
44,83,4,0.4,1,141,0,0,0,0,0,0
65,40,1,1.1,3,0,0,0,0,0,0,2
35,58,4,0.7,3,232,0,0,0,0,0,0
55,74,3,2.66666666666666,1,0,0,0,0,0,1,1
55,15,1,0.2,1,0,0,0,0,0,0,2
59,11,2,1.0,1,0,0,0,0,0,1,3
39,41,1,2.0,2,176,0,0,0,1,0,2
50,68,1,1.5,2,120,0,0,0,1,1,2
45,28,1,0.75,3,0,0,1,0,0,0,2
50,115,1,1.2,3,0,1,0,0,0,1,4
36,40,2,1.1,2,166,0,1,0,0,0,3
57,113,1,0.1,3,0,0,0,0,1,0,2
53,89,1,0.8,3,0,0,1,0,1,0,2
28,38,4,1.6,1,0,0,0,0,0,0,0
55,62,4,1.5,1,0,0,0,0,1,0,0
56,65,3,1.7,1,109,0,0,0,0,0,1
33,168,3,5.666666667,2,0,1,1,1,1,0,4
57,40,3,1.7,1,0,0,0,0,1,1,1
27,30,1,1.0,3,80,0,0,0,0,0,2
27,20,4,1.0,1,0,0,0,0,0,0,0
54,58,2,3.2,3,0,0,0,0,0,0,3
62,54,1,0.8,1,0,0,1,0,0,1,2
41,19,2,0.3,2,105,0,0,0,0,0,3
62,30,3,0.1,3,128,0,0,0,1,0,1
40,123,1,5.2,1,0,0,0,0,1,0,2
32,45,1,2.4,2,0,0,0,0,0,0,2
62,154,1,2.9,1,0,0,0,0,1,0,2
35,93,2,2.7,1,0,0,0,0,1,1,3
25,71,4,0.2,1,78,0,1,0,0,0,0
50,83,4,3.1,1,0,1,0,0,0,1,4
43,55,3,2.2,2,0,0,0,0,0,0,1
52,38,4,0.9,2,95,0,0,0,1,1,0
39,74,3,0.9,2,155,0,0,0,1,0,1
33,69,4,1.8,3,0,0,0,0,1,0,0
27,104,2,2.5,1,184,0,1,0,1,0,3
27,38,4,1.0,3,154,0,0,0,1,0,0
32,25,3,0.9,3,0,0,0,0,1,1,1
65,162,1,1.3,1,0,0,0,0,1,0,2
55,64,4,2.6,3,0,0,0,0,1,0,0
52,30,2,0.7,2,0,0,0,0,1,1,3
39,52,3,0.5,3,0,0,1,0,0,1,1
35,42,1,1.5,3,0,0,0,0,1,0,2
39,79,2,1.8,2,219,0,0,0,0,0,3
34,34,1,1.7,1,164,0,0,0,0,0,2
30,123,2,3.1,1,0,0,0,0,1,0,3
37,160,2,3.3,1,0,0,0,0,0,0,3
41,51,3,2.33333333333333,2,0,0,0,0,1,0,1
31,108,1,4.0,1,0,0,0,0,1,0,2
37,158,2,2.3,2,0,1,0,1,1,1,4
49,68,1,1.5,2,0,0,0,0,0,0,2
58,42,2,1.6,3,0,0,0,0,1,0,3
45,32,1,0.75,3,105,0,0,0,1,0,2
40,22,2,1.4,3,0,0,0,0,0,0,3
34,29,2,2.0,3,0,0,0,0,1,1,3
62,183,2,3.4,3,0,1,0,0,0,0,4
54,69,1,1.6,3,0,0,0,0,1,1,2
26,92,2,0.2,1,0,0,0,0,1,0,3
54,40,2,1.0,3,0,0,0,0,0,0,3
29,9,4,0.5,3,86,0,0,0,1,1,0
48,128,1,0.6,1,0,0,0,0,1,1,2
27,110,2,0.2,1,294,0,1,0,0,1,3
25,13,4,1.0,1,95,0,0,0,0,1,0
45,25,2,0.1,3,102,0,0,0,1,0,3
34,123,1,1.6,2,0,1,0,0,1,0,4
51,33,4,0.2,1,83,0,0,0,1,0,0
51,189,4,4.75,2,0,1,0,0,1,0,4
60,34,1,0.3,3,0,0,0,0,1,0,2
59,58,1,0.0,2,0,0,0,0,1,0,2
49,51,1,1.3,2,98,0,0,0,0,1,2
50,29,2,1.3,1,0,0,0,0,0,0,3
41,111,2,0.4,1,0,0,0,0,0,0,3
49,43,4,1.9,3,0,0,0,0,1,0,0
50,130,1,0.6,1,311,0,0,0,0,0,2
63,20,2,0.4,1,76,0,0,0,0,0,3
63,101,2,2.8,1,0,0,0,0,0,0,3
33,48,4,2.2,2,207,0,0,0,0,0,0
64,92,2,0.0,3,185,0,1,0,1,0,3
36,33,3,0.9,1,0,0,0,0,0,0,1
58,51,2,1.9,2,0,0,0,0,0,0,3
39,31,2,1.4,2,94,0,0,0,1,1,3
46,83,1,2.7,1,0,0,0,0,1,0,2
61,45,1,0.8,1,0,0,0,0,0,0,2
53,89,1,0.8,3,146,0,0,0,1,1,2
64,89,1,3.8,1,0,0,0,0,0,0,2
48,162,4,3.3,2,446,1,0,1,1,0,4
38,9,2,0.3,2,0,0,0,0,0,0,3
52,58,4,2.0,3,223,0,0,0,1,0,0
59,73,2,1.7,3,0,0,0,0,1,1,3
45,41,1,0.3,1,0,0,0,0,1,0,2
53,74,3,2.0,2,0,0,1,0,0,0,1
38,29,2,1.4,3,0,0,0,0,1,0,3
54,25,4,0.4,3,115,0,0,0,0,0,0
61,59,4,1.7,2,0,0,0,0,1,1,0
48,43,4,1.9,3,0,0,0,0,1,0,0
46,72,4,1.4,2,149,0,0,0,1,1,0
46,134,1,5.7,1,146,0,1,0,1,0,2
59,140,2,0.5,1,262,0,0,0,1,0,3
59,39,1,1.8,3,0,0,0,0,1,0,2
36,35,4,0.4,2,0,0,0,0,1,0,0
51,23,1,0.5,2,0,0,0,0,1,0,2
48,35,1,1.4,3,0,0,0,0,1,0,2
55,42,4,2.5,1,0,0,1,0,0,0,0
41,81,4,0.2,3,167,0,1,0,0,0,0
26,14,4,0.4,1,94,0,0,0,1,0,0
41,45,1,1.8,1,172,0,1,0,1,0,2
54,79,3,1.7,2,150,0,0,0,1,1,1
57,53,1,0.8,2,120,0,0,0,0,0,2
54,33,2,0.7,2,0,0,0,0,0,1,3
35,190,3,3.1,2,266,1,0,0,0,0,4
60,60,1,2.5,3,103,0,0,0,0,0,2
63,8,1,0.8,2,97,0,0,0,1,0,2
41,38,3,1.0,2,150,0,0,0,1,0,1
31,54,4,2.2,2,0,0,0,0,0,0,0
58,41,3,1.4,1,0,0,0,0,1,0,1
59,25,2,0.3,1,75,0,0,0,1,0,3
46,53,2,1.7,1,109,0,0,0,0,0,3
33,79,1,0.1,1,0,0,0,0,1,0,2
56,13,4,0.9,2,76,0,0,1,1,1,0
59,93,2,0.7,2,0,0,0,0,0,0,3
24,82,3,0.8,1,0,0,0,0,1,0,1
39,15,2,0.3,2,92,0,0,0,0,0,3
30,150,4,5.0,2,0,1,0,0,1,0,4
55,131,2,0.7,2,0,1,0,0,0,1,4
47,28,3,1.5,1,0,0,0,0,1,0,1
35,9,4,0.7,2,0,0,0,0,1,0,0
47,88,4,1.4,2,0,0,0,0,0,0,0
38,143,1,4.1,1,0,0,0,0,0,0,2
38,168,2,1.3,3,0,1,0,0,0,0,4
27,105,1,3.0,2,0,1,1,0,0,0,4
42,62,3,2.1,3,0,0,0,0,1,0,1
26,51,4,2.6,1,0,0,0,0,1,0,0
27,90,3,0.8,1,0,0,0,0,1,0,1
27,83,4,2.1,3,0,0,0,0,1,1,0
40,21,2,0.0,3,0,0,0,0,1,0,3
40,115,1,3.4,1,0,0,0,0,1,0,2
29,172,4,4.4,1,0,1,0,0,0,0,4
30,32,2,1.0,2,0,0,0,0,0,0,3
30,204,2,4.5,1,0,0,0,0,1,0,3
47,34,4,0.6,1,0,0,0,1,1,1,0
33,30,2,2.0,3,132,0,0,0,0,0,3
57,31,3,1.3,2,0,0,0,0,1,1,1
38,90,2,2.7,1,0,0,0,0,1,1,3
54,79,4,2.6,3,0,0,0,0,0,0,0
47,22,4,0.6,1,0,0,0,0,1,1,0
48,114,1,2.4,3,0,1,0,0,1,0,4
62,42,1,0.5,3,128,0,0,0,1,0,2
30,29,1,0.2,3,90,0,0,0,1,0,2
35,72,3,2.6,2,0,0,0,0,1,0,1
59,68,1,1.8,3,95,0,0,0,0,0,2
38,78,4,0.7,3,0,0,0,0,1,0,0
47,90,1,2.7,1,323,0,0,0,0,0,2
57,170,2,2.1,2,0,1,0,0,0,0,4
42,14,2,0.1,2,0,0,0,0,1,0,3
39,129,2,1.9,1,0,0,0,0,0,0,3
53,39,3,1.0,3,87,0,0,0,1,0,1
27,82,2,0.2,1,0,0,0,0,0,1,3
59,31,3,0.4,2,0,0,0,0,1,1,1
48,9,4,0.5,2,0,0,0,0,0,1,0
62,15,3,0.1,3,91,0,0,0,0,0,1
66,70,3,2.2,1,0,0,0,0,0,0,1
38,84,4,0.7,3,0,0,0,0,0,0,0
47,89,2,0.8,3,0,0,0,0,1,1,3
27,170,3,4.7,1,0,1,0,0,1,0,4
37,82,2,2.2,1,0,0,0,0,0,0,3
56,60,3,1.7,1,0,0,0,0,1,0,1
39,58,2,2.4,2,0,0,0,0,1,0,3
36,29,1,1.33333333333333,1,81,0,0,0,1,0,2
32,32,2,0.3,1,0,0,0,0,0,0,3
48,83,2,2.4,2,0,0,0,0,1,0,3
58,54,3,0.3,2,0,0,0,0,1,1,1
27,112,4,1.8,3,0,0,1,0,1,0,0
52,182,2,1.4,2,0,1,0,0,1,0,4
60,23,1,0.8,2,112,0,0,0,1,0,2
34,198,2,3.0,1,422,0,0,0,1,0,3
46,84,4,2.0,3,0,0,0,0,1,0,0
41,39,3,0.5,3,0,0,0,0,0,0,1
62,129,1,1.3,1,0,0,0,0,1,0,2
31,113,2,2.0,2,315,0,0,0,0,0,3
41,35,1,0.75,3,114,0,0,0,1,0,2
55,85,1,0.1,3,0,0,0,0,0,0,2
45,73,4,2.9,1,0,0,0,0,0,0,0
51,70,1,0.8,3,0,0,1,0,1,0,2
30,39,1,1.5,1,0,0,0,0,1,0,2
31,72,4,1.8,2,242,0,0,0,1,1,0
61,68,4,2.3,3,0,0,0,0,0,0,0
40,35,1,1.4,3,0,0,0,0,1,1,2
45,61,3,0.7,1,0,0,1,1,1,1,1
45,69,4,1.9,1,0,0,0,0,0,0,0
37,59,1,3.6,2,0,0,0,0,0,0,2
34,99,2,4.5,3,217,0,0,0,0,0,3
43,201,1,10.0,2,0,1,0,0,0,1,4
56,72,3,2.0,2,0,0,0,0,0,0,1
33,44,1,1.2,1,0,0,0,0,0,0,2
36,91,1,1.5,3,289,0,0,0,1,0,2
62,92,3,0.5,1,310,0,0,0,1,0,1
58,55,1,0.8,1,168,0,0,0,1,1,2
65,20,3,0.5,1,102,0,0,0,1,1,1
52,59,2,1.5,2,239,0,0,0,0,1,3
64,8,3,0.1,3,87,0,0,0,0,1,1
59,94,1,4.3,1,76,0,1,1,1,0,2
52,22,2,0.4,1,0,0,0,0,1,1,3
55,74,2,3.2,3,0,0,0,0,1,1,3
46,59,3,2.66666666666666,2,0,0,0,0,0,0,1
61,12,4,0.6,2,0,0,0,0,1,1,0
35,8,1,0.4,2,0,0,0,0,1,0,2
56,74,3,1.6,3,0,0,0,0,1,1,1
31,184,4,3.4,2,0,1,0,1,1,1,4
44,34,4,0.0,2,0,0,0,0,0,0,0
53,63,2,0.8,3,0,0,1,0,1,0,3
36,123,2,5.6,2,0,1,0,1,1,1,4
27,85,2,1.6,3,0,0,0,0,0,0,3
36,109,3,0.5,3,0,1,1,1,1,0,4
40,31,1,0.6,3,0,0,0,0,1,0,2
39,61,2,2.4,2,90,0,0,0,1,0,3
59,88,2,1.6,1,0,0,0,0,0,1,3
43,22,2,0.3,2,0,0,0,0,0,0,3
30,63,4,2.2,2,0,0,1,0,1,0,0
26,80,4,0.2,1,0,0,0,0,1,1,0
48,78,3,2.1,1,0,0,0,0,1,1,1
50,45,4,0.1,1,93,0,0,0,1,0,0
33,51,4,2.1,3,0,0,0,0,0,1,0
32,111,2,1.5,3,0,0,0,0,0,0,3
34,45,3,2.8,1,153,0,0,0,1,1,1
33,184,2,4.8,2,0,1,0,0,0,0,4
32,41,2,1.0,2,112,0,1,0,1,0,3
55,69,4,1.3,3,0,0,1,1,1,1,0
58,23,3,0.2,1,0,0,0,0,0,0,1
30,61,1,0.8,2,251,0,1,1,1,0,2
40,50,2,0.6,3,0,0,0,0,0,0,3
33,49,1,2.4,2,0,0,0,0,1,0,2
46,185,4,7.5,2,428,1,0,0,0,1,4
63,52,2,1.1,1,0,0,0,0,1,1,3
62,53,2,2.8,1,0,0,0,0,1,0,3
43,125,4,3.5,2,0,1,0,0,0,0,4
31,72,3,1.6,1,0,0,0,0,1,0,1
28,51,4,1.8,3,0,0,0,0,0,1,0
64,23,3,0.5,1,0,0,1,0,0,0,1
27,41,1,1.9,3,0,0,0,0,0,1,2
33,41,3,2.0,1,108,0,0,0,1,0,1
39,138,1,4.666666667,2,0,1,0,0,1,0,4
44,138,2,3.3,1,0,0,0,0,0,1,3
53,14,4,0.8,1,0,0,0,0,1,1,0
44,25,3,1.0,2,0,0,0,0,0,1,1
34,43,1,1.7,1,142,0,0,0,0,1,2
47,93,1,0.2,2,309,0,0,0,1,0,2
53,90,2,0.3,1,217,0,1,0,0,1,3
62,41,2,1.0,3,154,0,1,0,1,0,3
61,169,2,6.1,3,106,1,0,1,1,1,4
42,63,2,2.2,3,0,0,0,0,1,0,3
48,23,3,0.666666666666666,2,95,0,0,0,0,0,1
38,140,4,0.5,1,0,1,0,0,0,0,4
41,75,1,1.5,3,0,0,0,0,1,0,2
57,13,4,0.9,2,78,0,1,0,1,0,0
31,10,1,0.5,3,81,0,0,0,1,0,2
39,100,1,0.8,2,0,0,0,0,1,0,2
48,85,3,1.1,1,203,0,0,0,1,0,1
55,73,3,2.66666666666666,1,219,0,0,0,1,0,1
47,65,3,2.7,2,0,0,0,0,1,0,1
61,59,4,1.7,1,148,0,0,0,0,0,0
60,31,2,1.0,3,0,0,0,0,0,0,3
34,134,1,4.0,1,0,0,0,0,0,0,2
45,11,4,0.2,1,106,0,0,0,1,1,0
60,32,1,0.3,3,80,0,0,0,1,0,2
25,53,2,1.6,3,0,0,0,0,1,1,3
41,28,1,0.7,1,0,0,0,0,0,1,2
63,44,2,1.0,3,0,0,0,0,1,0,3
63,40,1,0.8,1,118,0,0,0,0,1,2
43,40,3,0.6,2,0,0,0,0,1,0,1
58,163,2,0.5,1,400,0,0,0,0,0,3
50,82,1,1.3,3,0,0,0,0,1,0,2
38,89,4,1.4,2,0,0,0,0,0,0,0
54,78,4,1.6,2,0,0,0,0,1,1,0
61,55,3,0.9,3,197,0,0,0,0,0,1
29,34,4,0.4,2,0,0,0,0,1,0,0
39,108,4,3.666666667,2,301,1,0,0,0,1,4
33,58,4,2.2,2,0,0,0,0,1,1,0
23,73,4,2.6,1,0,0,0,0,1,0,0
56,54,4,2.1,1,0,0,0,0,1,0,0
54,45,4,0.9,2,0,0,0,0,0,1,0
37,123,1,2.3,2,0,1,1,1,1,0,4
38,93,1,5.2,1,267,0,0,0,1,0,2
34,102,4,2.2,2,0,0,0,0,1,0,0
53,39,3,1.5,1,0,0,0,0,1,0,1
62,29,1,0.3,3,0,0,0,0,0,1,2
51,30,3,0.6,2,144,0,0,0,0,1,1
31,22,1,0.6,3,0,0,0,0,0,0,2
64,38,2,0.3,1,186,0,0,0,1,1,3
39,41,2,1.7,1,0,0,0,0,0,0,3
28,161,4,1.7,3,422,1,0,1,1,1,4
60,38,3,0.5,2,0,0,0,0,1,1,1
47,25,1,0.9,3,0,0,0,0,1,0,2
25,70,4,2.6,1,218,0,0,0,1,0,0
51,42,2,0.6,3,0,0,0,0,1,1,3
31,64,1,1.2,1,0,0,0,0,1,0,2
32,28,4,1.1,3,0,0,0,0,0,0,0
51,119,1,4.9,1,208,0,0,0,1,1,2
25,28,1,1.0,3,0,0,0,0,1,0,2
43,60,3,2.1,3,0,0,0,0,1,0,1
54,23,1,1.5,2,0,0,0,0,0,0,2
